paved_30
accelerometer_x,123144708,-0.073023155
accelerometer_y,123144708,-0.11372458
accelerometer_z,123144708,9.801862
accelerometer_x,123991750,-0.5770026
accelerometer_y,123991750,-0.62249243
accelerometer_z,123991750,8.194156
accelerometer_x,124375958,0.12210429
accelerometer_y,124375958,-0.8367735
accelerometer_z,124375958,9.970653
accelerometer_x,124644083,0.12210429
accelerometer_y,124644083,-0.8367735
accelerometer_z,124644083,9.970653
accelerometer_x,124961625,-0.31004912
accelerometer_y,124961625,0.142455
accelerometer_z,124961625,11.341333
accelerometer_x,125263875,0.2873042
accelerometer_y,125263875,-0.3196259
accelerometer_z,125263875,8.6334915
accelerometer_x,125520125,0.93373865
accelerometer_y,125520125,-0.1604115
accelerometer_z,125520125,10.329783
accelerometer_x,125744125,0.60693014
accelerometer_y,125744125,-0.23702596
accelerometer_z,125744125,8.615535
accelerometer_x,126034208,-0.46686932
accelerometer_y,126034208,-0.19273324
accelerometer_z,126034208,9.755175
accelerometer_x,126321667,-0.8319851
accelerometer_y,126321667,-0.18555063
accelerometer_z,126321667,7.93199
accelerometer_x,126968375,0.49679685
accelerometer_y,126968375,-0.4225766
accelerometer_z,126968375,9.360131
accelerometer_x,127415542,-0.45489833
accelerometer_y,127415542,-0.2753332
accelerometer_z,127415542,11.477803
accelerometer_x,127833000,-1.9249382
accelerometer_y,127833000,-0.19153613
accelerometer_z,127833000,8.674192
accelerometer_x,128135250,-1.1492168
accelerometer_y,128135250,-0.51475334
accelerometer_z,128135250,8.7532015
accelerometer_x,128330917,-0.6607997
accelerometer_y,128330917,-0.22385786
accelerometer_z,128330917,8.839393
gyroscope_x,128564875,-0.004261058
gyroscope_y,128564875,-0.14168017
gyroscope_z,128564875,-0.006391587
accelerometer_x,153426292,1.8962077
accelerometer_y,153426292,-0.3878607
accelerometer_z,153426292,11.246762
gyroscope_x,154007167,0
gyroscope_y,154007167,-0.26205507
gyroscope_z,154007167,0.005326322
accelerometer_x,154383708,1.8962077
accelerometer_y,154383708,-0.3878607
accelerometer_z,154383708,11.246762
gyroscope_x,154749000,0
gyroscope_y,154749000,-0.26205507
gyroscope_z,154749000,0.005326322
accelerometer_x,155182042,1.6771383
accelerometer_y,155182042,-0.1400608
accelerometer_z,155182042,11.729194
gyroscope_x,155599583,0.01917476
gyroscope_y,155599583,-0.07137272
gyroscope_z,155599583,-0.005326322
accelerometer_x,156010917,0.010773907
accelerometer_y,156010917,0.44651863
accelerometer_z,156010917,9.981427
gyroscope_x,156392917,0.06391586
gyroscope_y,156392917,0.15020229
gyroscope_z,156392917,0.00958738
accelerometer_x,156797208,-3.110068
accelerometer_y,156797208,-0.50996494
accelerometer_z,156797208,6.658275
gyroscope_x,157162667,0.07243799
gyroscope_y,157162667,0.19281286
gyroscope_z,157162667,0.001065265
accelerometer_x,157590083,-1.4508862
accelerometer_y,157590083,0.23223756
accelerometer_z,157590083,10.502166
gyroscope_x,157974542,0.018109497
gyroscope_y,157974542,0.040480047
gyroscope_z,157974542,0.001065265
accelerometer_x,158363375,-1.4508862
accelerometer_y,158363375,0.23223756
accelerometer_z,158363375,10.502166
accelerometer_x,171380750,0.6943185
accelerometer_y,171380750,-0.5386954
accelerometer_z,171380750,9.706094
gyroscope_x,173734208,-0.03195793
gyroscope_y,173734208,-0.165116
gyroscope_z,173734208,0.003195793
accelerometer_x,174443500,3.192668
accelerometer_y,174443500,0.088585466
accelerometer_z,174443500,11.60709
gyroscope_x,174752792,-0.017044231
gyroscope_y,174752792,-0.26312032
gyroscope_z,174752792,-0.005326322
accelerometer_x,175048208,2.7808652
accelerometer_y,175048208,-0.49559975
accelerometer_z,175048208,10.375273
gyroscope_x,175290667,0.040480047
gyroscope_y,175290667,-0.19068234
gyroscope_z,175290667,-0.012783174
accelerometer_x,177679042,3.2920272
accelerometer_y,177679042,0.15562311
accelerometer_z,177679042,10.044873
gyroscope_x,178293917,0.06924219
gyroscope_y,178293917,-0.022370555
gyroscope_z,178293917,0.008522116
accelerometer_x,182968958,-0.19752164
accelerometer_y,182968958,-0.19512744
accelerometer_z,182968958,8.572439
gyroscope_x,183342000,0.05965481
gyroscope_y,183342000,0.14274544
gyroscope_z,183342000,-0.008522116
accelerometer_x,187577042,-0.48243165
accelerometer_y,187577042,0.11372458
accelerometer_z,187577042,9.7803135
gyroscope_x,187964625,0.007456851
gyroscope_y,187964625,0.22264028
gyroscope_z,187964625,0.005326322
accelerometer_x,193938833,-2.8275523
accelerometer_y,193938833,-0.23223756
accelerometer_z,193938833,9.363723
gyroscope_x,194565083,-0.05006743
gyroscope_y,194565083,0.16618125
gyroscope_z,194565083,-0.008522116
accelerometer_x,197946167,-2.540248
accelerometer_y,197946167,-0.59256494
accelerometer_z,197946167,9.719262
gyroscope_x,198322708,-0.04474111
gyroscope_y,198322708,0.007456851
gyroscope_z,198322708,0.005326322
accelerometer_x,202574917,-0.88944596
accelerometer_y,202574917,0.37349546
accelerometer_z,202574917,11.518504
gyroscope_x,202974625,-0.005326322
gyroscope_y,202974625,-0.07137272
gyroscope_z,202974625,0.004261058
accelerometer_x,207867458,-1.0247183
accelerometer_y,207867458,0.1388637
accelerometer_z,207867458,9.473856
gyroscope_x,208264500,0.06178534
gyroscope_y,208264500,-0.07669904
gyroscope_z,208264500,-0.012783174
accelerometer_x,214864833,0.3854665
accelerometer_y,214864833,0.08619126
accelerometer_z,214864833,8.692149
gyroscope_x,215230375,0.07456851
gyroscope_y,215230375,-0.11930962
gyroscope_z,215230375,-0.006391587
accelerometer_x,215363375,0.3854665
accelerometer_y,215363375,0.08619126
accelerometer_z,215363375,8.692149
gyroscope_x,215495542,0.07456851
gyroscope_y,215495542,-0.11930962
gyroscope_z,215495542,-0.006391587
accelerometer_x,217528125,0.31124622
accelerometer_y,217528125,-0.3196259
accelerometer_z,217528125,6.903681
gyroscope_x,217876167,0.020240024
gyroscope_y,217876167,-0.13848437
gyroscope_z,217876167,-0.01917476
accelerometer_x,223163250,2.7868507
accelerometer_y,223163250,-0.20350714
accelerometer_z,223163250,9.514558
gyroscope_x,223600583,-0.027696876
gyroscope_y,223600583,-0.18216023
gyroscope_z,223600583,0
accelerometer_x,228342750,3.1783028
accelerometer_y,228342750,-0.80684596
accelerometer_z,228342750,9.3026705
gyroscope_x,228715000,-0.0628506
gyroscope_y,228715000,-0.11611383
gyroscope_z,228715000,0.002130529
accelerometer_x,233993167,2.8526914
accelerometer_y,233993167,0.011971008
accelerometer_z,233993167,11.971008
gyroscope_x,234385958,-0.053263225
gyroscope_y,234385958,-0.051132694
gyroscope_z,234385958,0
accelerometer_x,238386167,0.79487497
accelerometer_y,238386167,-0.272939
accelerometer_z,238386167,11.024101
gyroscope_x,238748167,0.003195793
gyroscope_y,238748167,0.12463594
gyroscope_z,238748167,0.005326322
accelerometer_x,242740917,-1.9428947
