quiet
accelerometer_x,136597792,-0.89423436
accelerometer_y,136597792,6.7887588
accelerometer_z,136597792,6.861782
gyroscope_x,137280833,-0.070307456
gyroscope_y,137280833,0.11824436
gyroscope_z,137280833,0.013848438
accelerometer_x,137578458,-0.89423436
accelerometer_y,137578458,6.7887588
accelerometer_z,137578458,6.861782
gyroscope_x,137691542,-0.070307456
gyroscope_y,137691542,0.11824436
gyroscope_z,137691542,0.013848438
accelerometer_x,137807750,-0.89423436
accelerometer_y,137807750,6.7887588
accelerometer_z,137807750,6.861782
gyroscope_x,137948958,-0.070307456
gyroscope_y,137948958,0.11824436
gyroscope_z,137948958,0.013848438
accelerometer_x,138090292,-0.89423436
accelerometer_y,138090292,6.7887588
accelerometer_z,138090292,6.861782
gyroscope_x,138280708,-0.070307456
gyroscope_y,138280708,0.11824436
gyroscope_z,138280708,0.013848438
accelerometer_x,138441875,-0.89423436
accelerometer_y,138441875,6.7887588
accelerometer_z,138441875,6.861782
gyroscope_x,138638000,-0.070307456
gyroscope_y,138638000,0.11824436
gyroscope_z,138638000,0.013848438
accelerometer_x,138824292,-0.89423436
accelerometer_y,138824292,6.7887588
accelerometer_z,138824292,6.861782
gyroscope_x,139042125,-0.070307456
gyroscope_y,139042125,0.11824436
gyroscope_z,139042125,0.013848438
accelerometer_x,139228375,-0.89423436
accelerometer_y,139228375,6.7887588
accelerometer_z,139228375,6.861782
accelerometer_x,139386458,-0.89423436
accelerometer_y,139386458,6.7887588
accelerometer_z,139386458,6.861782
gyroscope_x,139525375,-0.07137272
gyroscope_y,139525375,0.1257012
gyroscope_z,139525375,0.011717909
accelerometer_x,139618625,-0.985214
accelerometer_y,139618625,6.7887588
accelerometer_z,139618625,7.169437
gyroscope_x,139732417,-0.05539375
gyroscope_y,139732417,0.1107875
gyroscope_z,139732417,0.011717909
accelerometer_x,139852625,-1.043872
accelerometer_y,139852625,6.815095
accelerometer_z,139852625,7.252037
gyroscope_x,139949583,-0.05539375
gyroscope_y,139949583,0.1107875
gyroscope_z,139949583,0.011717909
accelerometer_x,140039750,-1.043872
accelerometer_y,140039750,6.815095
accelerometer_z,140039750,7.252037
gyroscope_x,140166250,-0.025566347
gyroscope_y,140166250,0.070307456
gyroscope_z,140166250,0.00958738
accelerometer_x,140262750,-1.0869676
accelerometer_y,140262750,6.789956
accelerometer_z,140262750,7.2149267
gyroscope_x,140354375,-0.025566347
gyroscope_y,140354375,0.070307456
gyroscope_z,140354375,0.00958738
accelerometer_x,140443958,-1.1264719
accelerometer_y,140443958,6.754043
accelerometer_z,140443958,7.1395097
accelerometer_x,140559250,-1.1647792
accelerometer_y,140559250,6.7384806
accelerometer_z,140559250,7.0066314
gyroscope_x,140670500,-0.002130529
gyroscope_y,140670500,0.02130529
gyroscope_z,140670500,0.0031957934
accelerometer_x,140815583,-1.1899183
accelerometer_y,140815583,6.7360864
accelerometer_z,140815583,6.8881183
gyroscope_x,140936417,-0.002130529
gyroscope_y,140936417,0.02130529
gyroscope_z,140936417,0.0031957934
accelerometer_x,141046292,-1.1851299
accelerometer_y,141046292,6.739678
accelerometer_z,141046292,6.8198833
gyroscope_x,141145042,0.0010652645
gyroscope_y,141145042,-0.020240024
gyroscope_z,141145042,0.0010652645
accelerometer_x,141287125,-1.1923125
accelerometer_y,141287125,6.730101
accelerometer_z,141287125,6.7384806
gyroscope_x,141398542,-0.004261058
gyroscope_y,141398542,-0.026631612
gyroscope_z,141398542,0.0031957934
accelerometer_x,141503875,-1.1887212
accelerometer_y,141503875,6.7145386
accelerometer_z,141503875,6.6905966
gyroscope_x,141635083,-0.00958738
gyroscope_y,141635083,-0.03195793
gyroscope_z,141635083,0.0053263223
accelerometer_x,141768417,-1.2090719
accelerometer_y,141768417,6.703765
accelerometer_z,141768417,6.7253127
